longitude,latitude,time,analysed_sst
-70.08999634,41.93999863,2007-12-15T09:00:00Z,7.384
-70.08999634,41.93999863,2007-12-16T09:00:00Z,6.118
-70.08999634,41.93999863,2007-12-17T09:00:00Z,5.856
-70.08999634,41.93999863,2007-12-18T09:00:00Z,5.839
-70.08999634,41.93999863,2007-12-19T09:00:00Z,5.905
-70.08999634,41.93999863,2007-12-20T09:00:00Z,6.138
-70.08999634,41.93999863,2007-12-21T09:00:00Z,5.828
-70.08999634,41.93999863,2007-12-22T09:00:00Z,5.892
-70.08999634,41.93999863,2007-12-23T09:00:00Z,6.169
-70.08999634,41.93999863,2007-12-24T09:00:00Z,5.866
-70.08999634,41.93999863,2007-12-25T09:00:00Z,5.772
-70.08999634,41.93999863,2007-12-26T09:00:00Z,5.854
-70.08999634,41.93999863,2007-12-27T09:00:00Z,6.086
-70.08999634,41.93999863,2007-12-28T09:00:00Z,6.01
-70.08999634,41.93999863,2007-12-29T09:00:00Z,5.95
-70.08999634,41.93999863,2007-12-30T09:00:00Z,5.946
-70.08999634,41.93999863,2007-12-31T09:00:00Z,5.977
-70.08999634,41.93999863,2008-01-01T09:00:00Z,5.857
-70.08999634,41.93999863,2008-01-02T09:00:00Z,5.263
-70.08999634,41.93999863,2008-01-03T09:00:00Z,5.306
-70.08999634,41.93999863,2008-01-04T09:00:00Z,5.046
-70.08999634,41.93999863,2008-01-05T09:00:00Z,4.963
-70.08999634,41.93999863,2008-01-06T09:00:00Z,5.482
-70.08999634,41.93999863,2008-01-07T09:00:00Z,6.12
-70.08999634,41.93999863,2008-01-08T09:00:00Z,6.216
-70.08999634,41.93999863,2008-01-09T09:00:00Z,6.088
-70.08999634,41.93999863,2008-01-10T09:00:00Z,5.726
-70.08999634,41.93999863,2008-01-11T09:00:00Z,5.646
-70.08999634,41.93999863,2008-01-12T09:00:00Z,5.562
-70.08999634,41.93999863,2008-01-13T09:00:00Z,5.442
-70.08999634,41.93999863,2008-01-14T09:00:00Z,5.46
-70.08999634,41.93999863,2008-01-15T09:00:00Z,4.439
-70.08999634,41.93999863,2008-01-16T09:00:00Z,4.191
-70.08999634,41.93999863,2008-01-17T09:00:00Z,4.26
-70.08999634,41.93999863,2008-01-18T09:00:00Z,4.454
-70.08999634,41.93999863,2008-01-19T09:00:00Z,4.615
-70.08999634,41.93999863,2008-01-20T09:00:00Z,4.627
-70.08999634,41.93999863,2008-01-21T09:00:00Z,4.303
-70.08999634,41.93999863,2008-01-22T09:00:00Z,3.706
-70.08999634,41.93999863,2008-01-23T09:00:00Z,3.543
-70.08999634,41.93999863,2008-01-24T09:00:00Z,3.595
-70.08999634,41.93999863,2008-01-25T09:00:00Z,3.498
-70.08999634,41.93999863,2008-01-26T09:00:00Z,3.462
-70.08999634,41.93999863,2008-01-27T09:00:00Z,3.687
-70.08999634,41.93999863,2008-01-28T09:00:00Z,4.293
-70.08999634,41.93999863,2008-01-29T09:00:00Z,4.718
-70.08999634,41.93999863,2008-01-30T09:00:00Z,4.63
-70.08999634,41.93999863,2008-01-31T09:00:00Z,4.572
-70.08999634,41.93999863,2008-02-01T09:00:00Z,4.491
-70.08999634,41.93999863,2008-02-02T09:00:00Z,4.639
-70.08999634,41.93999863,2008-02-03T09:00:00Z,4.845
-70.08999634,41.93999863,2008-02-04T09:00:00Z,4.646
-70.08999634,41.93999863,2008-02-05T09:00:00Z,4.417
-70.08999634,41.93999863,2008-02-06T09:00:00Z,4.388
-70.08999634,41.93999863,2008-02-07T09:00:00Z,4.253
-70.08999634,41.93999863,2008-02-08T09:00:00Z,3.766
-70.08999634,41.93999863,2008-02-09T09:00:00Z,3.802
-70.08999634,41.93999863,2008-02-10T09:00:00Z,3.205
-70.08999634,41.93999863,2008-02-11T09:00:00Z,2.888
-70.08999634,41.93999863,2008-02-12T09:00:00Z,2.912
-70.08999634,41.93999863,2008-02-13T09:00:00Z,2.942
-70.08999634,41.93999863,2008-02-14T09:00:00Z,3.115
-70.08999634,41.93999863,2008-02-15T09:00:00Z,3.22
-70.08999634,41.93999863,2008-02-16T09:00:00Z,2.93
-70.08999634,41.93999863,2008-02-17T09:00:00Z,3.334
-70.08999634,41.93999863,2008-02-18T09:00:00Z,3.85
-70.08999634,41.93999863,2008-02-19T09:00:00Z,3.9
-70.08999634,41.93999863,2008-02-20T09:00:00Z,3.547
-70.08999634,41.93999863,2008-02-21T09:00:00Z,3.572
-70.08999634,41.93999863,2008-02-22T09:00:00Z,3.392
-70.08999634,41.93999863,2008-02-23T09:00:00Z,3.139
-70.08999634,41.93999863,2008-02-24T09:00:00Z,3.017
-70.08999634,41.93999863,2008-02-25T09:00:00Z,3.007
-70.08999634,41.93999863,2008-02-26T09:00:00Z,3.131
-70.08999634,41.93999863,2008-02-27T09:00:00Z,3.297
-70.08999634,41.93999863,2008-02-28T09:00:00Z,3.411
-70.08999634,41.93999863,2008-02-29T09:00:00Z,2.743
-70.08999634,41.93999863,2008-03-01T09:00:00Z,2.685
-70.08999634,41.93999863,2008-03-02T09:00:00Z,2.601
-70.08999634,41.93999863,2008-03-03T09:00:00Z,2.577
-70.08999634,41.93999863,2008-03-04T09:00:00Z,2.893
-70.08999634,41.93999863,2008-03-05T09:00:00Z,3.424
-70.08999634,41.93999863,2008-03-06T09:00:00Z,3.662
-70.08999634,41.93999863,2008-03-07T09:00:00Z,4.058
-70.08999634,41.93999863,2008-03-08T09:00:00Z,4.202
-70.08999634,41.93999863,2008-03-09T09:00:00Z,4.3
-70.08999634,41.93999863,2008-03-10T09:00:00Z,4.43
-70.08999634,41.93999863,2008-03-11T09:00:00Z,4.47
-70.08999634,41.93999863,2008-03-12T09:00:00Z,4.19
-70.08999634,41.93999863,2008-03-13T09:00:00Z,4.102
-70.08999634,41.93999863,2008-03-14T09:00:00Z,3.961
-70.08999634,41.93999863,2008-03-15T09:00:00Z,3.967
-70.08999634,41.93999863,2008-03-16T09:00:00Z,4.197
-70.08999634,41.93999863,2008-03-17T09:00:00Z,4.12
-70.08999634,41.93999863,2008-03-18T09:00:00Z,4.049
-70.08999634,41.93999863,2008-03-19T09:00:00Z,4.053
-70.08999634,41.93999863,2008-03-20T09:00:00Z,4.108
-70.08999634,41.93999863,2008-03-21T09:00:00Z,4.079
-70.08999634,41.93999863,2008-03-22T09:00:00Z,3.909
-70.08999634,41.93999863,2008-03-23T09:00:00Z,3.659
-70.08999634,41.93999863,2008-03-24T09:00:00Z,3.444
-70.08999634,41.93999863,2008-03-25T09:00:00Z,3.524
-70.08999634,41.93999863,2008-03-26T09:00:00Z,3.916
-70.08999634,41.93999863,2008-03-27T09:00:00Z,4.195
-70.08999634,41.93999863,2008-03-28T09:00:00Z,4.232
-70.08999634,41.93999863,2008-03-29T09:00:00Z,4.214
-70.08999634,41.93999863,2008-03-30T09:00:00Z,4.206
-70.08999634,41.93999863,2008-03-31T09:00:00Z,4.234
-70.08999634,41.93999863,2008-04-01T09:00:00Z,4.449
-70.08999634,41.93999863,2008-04-02T09:00:00Z,4.839
-70.08999634,41.93999863,2008-04-03T09:00:00Z,4.913
-70.08999634,41.93999863,2008-04-04T09:00:00Z,4.729
-70.08999634,41.93999863,2008-04-05T09:00:00Z,4.425
-70.08999634,41.93999863,2008-04-06T09:00:00Z,3.882
-70.08999634,41.93999863,2008-04-07T09:00:00Z,3.84
-70.08999634,41.93999863,2008-04-08T09:00:00Z,5.048
-70.08999634,41.93999863,2008-04-09T09:00:00Z,4.92
-70.08999634,41.93999863,2008-04-10T09:00:00Z,4.857
-70.08999634,41.93999863,2008-04-11T09:00:00Z,5.424
-70.08999634,41.93999863,2008-04-12T09:00:00Z,5.914
-70.08999634,41.93999863,2008-04-13T09:00:00Z,6.286
-70.08999634,41.93999863,2008-04-14T09:00:00Z,6.662
-70.08999634,41.93999863,2008-04-15T09:00:00Z,6.854
-70.08999634,41.93999863,2008-04-16T09:00:00Z,6.956
-70.08999634,41.93999863,2008-04-17T09:00:00Z,7.212
-70.08999634,41.93999863,2008-04-18T09:00:00Z,7.414
-70.08999634,41.93999863,2008-04-19T09:00:00Z,8.22
-70.08999634,41.93999863,2008-04-20T09:00:00Z,8.389
-70.08999634,41.93999863,2008-04-21T09:00:00Z,9.098
-70.08999634,41.93999863,2008-04-22T09:00:00Z,9.108
-70.08999634,41.93999863,2008-04-23T09:00:00Z,8.789
-70.08999634,41.93999863,2008-04-24T09:00:00Z,8.346
-70.08999634,41.93999863,2008-04-25T09:00:00Z,8.876
-70.08999634,41.93999863,2008-04-26T09:00:00Z,8.89
-70.08999634,41.93999863,2008-04-27T09:00:00Z,8.974
-70.08999634,41.93999863,2008-04-28T09:00:00Z,8.653
-70.08999634,41.93999863,2008-04-29T09:00:00Z,8.806
-70.08999634,41.93999863,2008-04-30T09:00:00Z,8.804
-70.08999634,41.93999863,2008-05-01T09:00:00Z,8.744
-70.08999634,41.93999863,2008-05-02T09:00:00Z,8.634
-70.08999634,41.93999863,2008-05-03T09:00:00Z,8.268
-70.08999634,41.93999863,2008-05-04T09:00:00Z,8.732
-70.08999634,41.93999863,2008-05-05T09:00:00Z,9.42
-70.08999634,41.93999863,2008-05-06T09:00:00Z,9.536
-70.08999634,41.93999863,2008-05-07T09:00:00Z,9.389
-70.08999634,41.93999863,2008-05-08T09:00:00Z,9.317
-70.08999634,41.93999863,2008-05-09T09:00:00Z,8.372
-70.08999634,41.93999863,2008-05-10T09:00:00Z,8.419
-70.08999634,41.93999863,2008-05-11T09:00:00Z,8.42
-70.08999634,41.93999863,2008-05-12T09:00:00Z,8.537
-70.08999634,41.93999863,2008-05-13T09:00:00Z,8.856
-70.08999634,41.93999863,2008-05-14T09:00:00Z,8.978
-70.08999634,41.93999863,2008-05-15T09:00:00Z,9.092
-70.08999634,41.93999863,2008-05-16T09:00:00Z,9.275
-70.08999634,41.93999863,2008-05-17T09:00:00Z,9.592
-70.08999634,41.93999863,2008-05-18T09:00:00Z,10.451
-70.08999634,41.93999863,2008-05-19T09:00:00Z,10.663
-70.08999634,41.93999863,2008-05-20T09:00:00Z,10.676
-70.08999634,41.93999863,2008-05-21T09:00:00Z,10.526
-70.08999634,41.93999863,2008-05-22T09:00:00Z,10.383
-70.08999634,41.93999863,2008-05-23T09:00:00Z,11.084
-70.08999634,41.93999863,2008-05-24T09:00:00Z,11.367
-70.08999634,41.93999863,2008-05-25T09:00:00Z,11.663
-70.08999634,41.93999863,2008-05-26T09:00:00Z,12.158
-70.08999634,41.93999863,2008-05-27T09:00:00Z,12.287
-70.08999634,41.93999863,2008-05-28T09:00:00Z,12.357
-70.08999634,41.93999863,2008-05-29T09:00:00Z,12.452
-70.08999634,41.93999863,2008-05-30T09:00:00Z,12.408
-70.08999634,41.93999863,2008-05-31T09:00:00Z,12.501
-70.08999634,41.93999863,2008-06-01T09:00:00Z,12.87
-70.08999634,41.93999863,2008-06-02T09:00:00Z,13.355
-70.08999634,41.93999863,2008-06-03T09:00:00Z,13.682
-70.08999634,41.93999863,2008-06-04T09:00:00Z,13.91
-70.08999634,41.93999863,2008-06-05T09:00:00Z,13.535
-70.08999634,41.93999863,2008-06-06T09:00:00Z,12.351
-70.08999634,41.93999863,2008-06-07T09:00:00Z,12.495
-70.08999634,41.93999863,2008-06-08T09:00:00Z,15.329
-70.08999634,41.93999863,2008-06-09T09:00:00Z,15.931
-70.08999634,41.93999863,2008-06-10T09:00:00Z,16.677
-70.08999634,41.93999863,2008-06-11T09:00:00Z,16.777
-70.08999634,41.93999863,2008-06-12T09:00:00Z,16.812
-70.08999634,41.93999863,2008-06-13T09:00:00Z,16.371
-70.08999634,41.93999863,2008-06-14T09:00:00Z,16.238
-70.08999634,41.93999863,2008-06-15T09:00:00Z,16.162
-70.08999634,41.93999863,2008-06-16T09:00:00Z,16.398
-70.08999634,41.93999863,2008-06-17T09:00:00Z,16.895
-70.08999634,41.93999863,2008-06-18T09:00:00Z,16.719
-70.08999634,41.93999863,2008-06-19T09:00:00Z,16.649
-70.08999634,41.93999863,2008-06-20T09:00:00Z,16.965
-70.08999634,41.93999863,2008-06-21T09:00:00Z,17.282
-70.08999634,41.93999863,2008-06-22T09:00:00Z,17.455
-70.08999634,41.93999863,2008-06-23T09:00:00Z,17.716
-70.08999634,41.93999863,2008-06-24T09:00:00Z,18.217
-70.08999634,41.93999863,2008-06-25T09:00:00Z,18.335
-70.08999634,41.93999863,2008-06-26T09:00:00Z,18.205
-70.08999634,41.93999863,2008-06-27T09:00:00Z,18.192
-70.08999634,41.93999863,2008-06-28T09:00:00Z,18.329
-70.08999634,41.93999863,2008-06-29T09:00:00Z,18.332
-70.08999634,41.93999863,2008-06-30T09:00:00Z,19.289
-70.08999634,41.93999863,2008-07-01T09:00:00Z,19.026
-70.08999634,41.93999863,2008-07-02T09:00:00Z,18.694
-70.08999634,41.93999863,2008-07-03T09:00:00Z,18.13
-70.08999634,41.93999863,2008-07-04T09:00:00Z,18.427
-70.08999634,41.93999863,2008-07-05T09:00:00Z,18.28
-70.08999634,41.93999863,2008-07-06T09:00:00Z,18.768
-70.08999634,41.93999863,2008-07-07T09:00:00Z,19.242
-70.08999634,41.93999863,2008-07-08T09:00:00Z,19.377
-70.08999634,41.93999863,2008-07-09T09:00:00Z,19.474
-70.08999634,41.93999863,2008-07-10T09:00:00Z,19.715
-70.08999634,41.93999863,2008-07-11T09:00:00Z,19.679
-70.08999634,41.93999863,2008-07-12T09:00:00Z,19.519
-70.08999634,41.93999863,2008-07-13T09:00:00Z,19.279
-70.08999634,41.93999863,2008-07-14T09:00:00Z,19.777
-70.08999634,41.93999863,2008-07-15T09:00:00Z,20.654
-70.08999634,41.93999863,2008-07-16T09:00:00Z,21
-70.08999634,41.93999863,2008-07-17T09:00:00Z,21.328
-70.08999634,41.93999863,2008-07-18T09:00:00Z,21.553
-70.08999634,41.93999863,2008-07-19T09:00:00Z,21.56
-70.08999634,41.93999863,2008-07-20T09:00:00Z,21.676
-70.08999634,41.93999863,2008-07-21T09:00:00Z,21.467
-70.08999634,41.93999863,2008-07-22T09:00:00Z,21.658
-70.08999634,41.93999863,2008-07-23T09:00:00Z,21.661
-70.08999634,41.93999863,2008-07-24T09:00:00Z,21.512
-70.08999634,41.93999863,2008-07-25T09:00:00Z,19.739
-70.08999634,41.93999863,2008-07-26T09:00:00Z,19.46
-70.08999634,41.93999863,2008-07-27T09:00:00Z,19.557
-70.08999634,41.93999863,2008-07-28T09:00:00Z,19.921
-70.08999634,41.93999863,2008-07-29T09:00:00Z,19.982
-70.08999634,41.93999863,2008-07-30T09:00:00Z,19.948
-70.08999634,41.93999863,2008-07-31T09:00:00Z,21.014
-70.08999634,41.93999863,2008-08-01T09:00:00Z,20.899
-70.08999634,41.93999863,2008-08-02T09:00:00Z,20.835
-70.08999634,41.93999863,2008-08-03T09:00:00Z,20.719
-70.08999634,41.93999863,2008-08-04T09:00:00Z,20.596
-70.08999634,41.93999863,2008-08-05T09:00:00Z,20.617
-70.08999634,41.93999863,2008-08-06T09:00:00Z,20.437
-70.08999634,41.93999863,2008-08-07T09:00:00Z,20.085
-70.08999634,41.93999863,2008-08-08T09:00:00Z,19.593
-70.08999634,41.93999863,2008-08-09T09:00:00Z,19.701
-70.08999634,41.93999863,2008-08-10T09:00:00Z,19.778
-70.08999634,41.93999863,2008-08-11T09:00:00Z,20.064
-70.08999634,41.93999863,2008-08-12T09:00:00Z,20.005
-70.08999634,41.93999863,2008-08-13T09:00:00Z,19.715
-70.08999634,41.93999863,2008-08-14T09:00:00Z,19.807
-70.08999634,41.93999863,2008-08-15T09:00:00Z,19.791
-70.08999634,41.93999863,2008-08-16T09:00:00Z,20.161
-70.08999634,41.93999863,2008-08-17T09:00:00Z,20.56
-70.08999634,41.93999863,2008-08-18T09:00:00Z,21.362
-70.08999634,41.93999863,2008-08-19T09:00:00Z,21.546
-70.08999634,41.93999863,2008-08-20T09:00:00Z,20.878
-70.08999634,41.93999863,2008-08-21T09:00:00Z,20.755
-70.08999634,41.93999863,2008-08-22T09:00:00Z,20.676
-70.08999634,41.93999863,2008-08-23T09:00:00Z,20.764
-70.08999634,41.93999863,2008-08-24T09:00:00Z,20.909
-70.08999634,41.93999863,2008-08-25T09:00:00Z,20.944
-70.08999634,41.93999863,2008-08-26T09:00:00Z,21.009
-70.08999634,41.93999863,2008-08-27T09:00:00Z,20.3
-70.08999634,41.93999863,2008-08-28T09:00:00Z,20.147
-70.08999634,41.93999863,2008-08-29T09:00:00Z,20.173
-70.08999634,41.93999863,2008-08-30T09:00:00Z,20.493
-70.08999634,41.93999863,2008-08-31T09:00:00Z,21.007
-70.08999634,41.93999863,2008-09-01T09:00:00Z,20.959
-70.08999634,41.93999863,2008-09-02T09:00:00Z,20.098
-70.08999634,41.93999863,2008-09-03T09:00:00Z,19.911
-70.08999634,41.93999863,2008-09-04T09:00:00Z,20.14
-70.08999634,41.93999863,2008-09-05T09:00:00Z,20.682
-70.08999634,41.93999863,2008-09-06T09:00:00Z,20.583
-70.08999634,41.93999863,2008-09-07T09:00:00Z,20.577
-70.08999634,41.93999863,2008-09-08T09:00:00Z,20.504
-70.08999634,41.93999863,2008-09-09T09:00:00Z,20.3
-70.08999634,41.93999863,2008-09-10T09:00:00Z,20.134
-70.08999634,41.93999863,2008-09-11T09:00:00Z,20.139
-70.08999634,41.93999863,2008-09-12T09:00:00Z,19.797
-70.08999634,41.93999863,2008-09-13T09:00:00Z,19.319
-70.08999634,41.93999863,2008-09-14T09:00:00Z,19.464
-70.08999634,41.93999863,2008-09-15T09:00:00Z,19.482
-70.08999634,41.93999863,2008-09-16T09:00:00Z,19.623
-70.08999634,41.93999863,2008-09-17T09:00:00Z,19.675
-70.08999634,41.93999863,2008-09-18T09:00:00Z,18.618
-70.08999634,41.93999863,2008-09-19T09:00:00Z,17.963
-70.08999634,41.93999863,2008-09-20T09:00:00Z,17.923
-70.08999634,41.93999863,2008-09-21T09:00:00Z,17.771
-70.08999634,41.93999863,2008-09-22T09:00:00Z,17.371
-70.08999634,41.93999863,2008-09-23T09:00:00Z,17.303
-70.08999634,41.93999863,2008-09-24T09:00:00Z,16.925
-70.08999634,41.93999863,2008-09-25T09:00:00Z,16.846
-70.08999634,41.93999863,2008-09-26T09:00:00Z,16.693
-70.08999634,41.93999863,2008-09-27T09:00:00Z,16.683
-70.08999634,41.93999863,2008-09-28T09:00:00Z,15.951
-70.08999634,41.93999863,2008-09-29T09:00:00Z,15.928
-70.08999634,41.93999863,2008-09-30T09:00:00Z,15.86
-70.08999634,41.93999863,2008-10-01T09:00:00Z,16.107
-70.08999634,41.93999863,2008-10-02T09:00:00Z,16.241
-70.08999634,41.93999863,2008-10-03T09:00:00Z,15.944
-70.08999634,41.93999863,2008-10-04T09:00:00Z,15.773
-70.08999634,41.93999863,2008-10-05T09:00:00Z,15.735
-70.08999634,41.93999863,2008-10-06T09:00:00Z,15.367
-70.08999634,41.93999863,2008-10-07T09:00:00Z,15.068
-70.08999634,41.93999863,2008-10-08T09:00:00Z,15.189
-70.08999634,41.93999863,2008-10-09T09:00:00Z,15.539
-70.08999634,41.93999863,2008-10-10T09:00:00Z,15.534
-70.08999634,41.93999863,2008-10-11T09:00:00Z,15.585
-70.08999634,41.93999863,2008-10-12T09:00:00Z,15.533
-70.08999634,41.93999863,2008-10-13T09:00:00Z,15.421
-70.08999634,41.93999863,2008-10-14T09:00:00Z,15.226
-70.08999634,41.93999863,2008-10-15T09:00:00Z,14.943
-70.08999634,41.93999863,2008-10-16T09:00:00Z,14.906
-70.08999634,41.93999863,2008-10-17T09:00:00Z,15.16
-70.08999634,41.93999863,2008-10-18T09:00:00Z,14.551
-70.08999634,41.93999863,2008-10-19T09:00:00Z,13.54
-70.08999634,41.93999863,2008-10-20T09:00:00Z,12.847
-70.08999634,41.93999863,2008-10-21T09:00:00Z,12.667
-70.08999634,41.93999863,2008-10-22T09:00:00Z,12.375
-70.08999634,41.93999863,2008-10-23T09:00:00Z,12.21
-70.08999634,41.93999863,2008-10-24T09:00:00Z,11.866
-70.08999634,41.93999863,2008-10-25T09:00:00Z,12.393
-70.08999634,41.93999863,2008-10-26T09:00:00Z,12.561
-70.08999634,41.93999863,2008-10-27T09:00:00Z,12.579
-70.08999634,41.93999863,2008-10-28T09:00:00Z,12.548
-70.08999634,41.93999863,2008-10-29T09:00:00Z,11.981
-70.08999634,41.93999863,2008-10-30T09:00:00Z,10.714
-70.08999634,41.93999863,2008-10-31T09:00:00Z,10.662
-70.08999634,41.93999863,2008-11-01T09:00:00Z,10.885
-70.08999634,41.93999863,2008-11-02T09:00:00Z,11.09
-70.08999634,41.93999863,2008-11-03T09:00:00Z,11.118
-70.08999634,41.93999863,2008-11-04T09:00:00Z,11.065
-70.08999634,41.93999863,2008-11-05T09:00:00Z,10.884
-70.08999634,41.93999863,2008-11-06T09:00:00Z,11.095
-70.08999634,41.93999863,2008-11-07T09:00:00Z,11.486
-70.08999634,41.93999863,2008-11-08T09:00:00Z,11.702
-70.08999634,41.93999863,2008-11-09T09:00:00Z,11.677
-70.08999634,41.93999863,2008-11-10T09:00:00Z,11.383
-70.08999634,41.93999863,2008-11-11T09:00:00Z,10.909
-70.08999634,41.93999863,2008-11-12T09:00:00Z,10.947
-70.08999634,41.93999863,2008-11-13T09:00:00Z,11.077
-70.08999634,41.93999863,2008-11-14T09:00:00Z,11.752
-70.08999634,41.93999863,2008-11-15T09:00:00Z,11.185
-70.08999634,41.93999863,2008-11-16T09:00:00Z,11.037
-70.08999634,41.93999863,2008-11-17T09:00:00Z,10.751
-70.08999634,41.93999863,2008-11-18T09:00:00Z,10.303
-70.08999634,41.93999863,2008-11-19T09:00:00Z,10.342
-70.08999634,41.93999863,2008-11-20T09:00:00Z,9.923
-70.08999634,41.93999863,2008-11-21T09:00:00Z,9.647
-70.08999634,41.93999863,2008-11-22T09:00:00Z,9.654
-70.08999634,41.93999863,2008-11-23T09:00:00Z,9.393
-70.08999634,41.93999863,2008-11-24T09:00:00Z,8.493
-70.08999634,41.93999863,2008-11-25T09:00:00Z,8.434
-70.08999634,41.93999863,2008-11-26T09:00:00Z,8.422
-70.08999634,41.93999863,2008-11-27T09:00:00Z,8.276
-70.08999634,41.93999863,2008-11-28T09:00:00Z,8.383
-70.08999634,41.93999863,2008-11-29T09:00:00Z,8.238
-70.08999634,41.93999863,2008-11-30T09:00:00Z,8.222
-70.08999634,41.93999863,2008-12-01T09:00:00Z,8.29
-70.08999634,41.93999863,2008-12-02T09:00:00Z,8.379
-70.08999634,41.93999863,2008-12-03T09:00:00Z,8.609
-70.08999634,41.93999863,2008-12-04T09:00:00Z,8.244
-70.08999634,41.93999863,2008-12-05T09:00:00Z,8.109
-70.08999634,41.93999863,2008-12-06T09:00:00Z,8.04
-70.08999634,41.93999863,2008-12-07T09:00:00Z,7.692
-70.08999634,41.93999863,2008-12-08T09:00:00Z,7.266
-70.08999634,41.93999863,2008-12-09T09:00:00Z,7.313
-70.08999634,41.93999863,2008-12-10T09:00:00Z,7.505
-70.08999634,41.93999863,2008-12-11T09:00:00Z,7.839
-70.08999634,41.93999863,2008-12-12T09:00:00Z,7.273
-70.08999634,41.93999863,2008-12-13T09:00:00Z,7.086
-70.08999634,41.93999863,2008-12-14T09:00:00Z,6.951
-70.08999634,41.93999863,2008-12-15T09:00:00Z,7.089
-70.08999634,41.93999863,2008-12-16T09:00:00Z,7.288
-70.08999634,41.93999863,2008-12-17T09:00:00Z,7.341
-70.08999634,41.93999863,2008-12-18T09:00:00Z,7.164
-70.08999634,41.93999863,2008-12-19T09:00:00Z,7.085
-70.08999634,41.93999863,2008-12-20T09:00:00Z,7.013
-70.08999634,41.93999863,2008-12-21T09:00:00Z,6.904
-70.08999634,41.93999863,2008-12-22T09:00:00Z,6.573
-70.08999634,41.93999863,2008-12-23T09:00:00Z,6.65
-70.08999634,41.93999863,2008-12-24T09:00:00Z,6.368
-70.08999634,41.93999863,2008-12-25T09:00:00Z,6.59
-70.08999634,41.93999863,2008-12-26T09:00:00Z,6.744
-70.08999634,41.93999863,2008-12-27T09:00:00Z,6.686
-70.08999634,41.93999863,2008-12-28T09:00:00Z,6.644
-70.08999634,41.93999863,2008-12-29T09:00:00Z,6.795
-70.08999634,41.93999863,2008-12-30T09:00:00Z,6.746
-70.08999634,41.93999863,2008-12-31T09:00:00Z,6.7
-70.08999634,41.93999863,2009-01-01T09:00:00Z,6.605
-70.08999634,41.93999863,2009-01-02T09:00:00Z,5.889
-70.08999634,41.93999863,2009-01-03T09:00:00Z,5.582
-70.08999634,41.93999863,2009-01-04T09:00:00Z,5.599
-70.08999634,41.93999863,2009-01-05T09:00:00Z,5.512
-70.08999634,41.93999863,2009-01-06T09:00:00Z,5.491
-70.08999634,41.93999863,2009-01-07T09:00:00Z,5.367
-70.08999634,41.93999863,2009-01-08T09:00:00Z,5.374
-70.08999634,41.93999863,2009-01-09T09:00:00Z,4.951
-70.08999634,41.93999863,2009-01-10T09:00:00Z,4.64
-70.08999634,41.93999863,2009-01-11T09:00:00Z,4.616
-70.08999634,41.93999863,2009-01-12T09:00:00Z,4.542
-70.08999634,41.93999863,2009-01-13T09:00:00Z,4.596
-70.08999634,41.93999863,2009-01-14T09:00:00Z,4.307
-70.08999634,41.93999863,2009-01-15T09:00:00Z,4.032
-70.08999634,41.93999863,2009-01-16T09:00:00Z,3.823
-70.08999634,41.93999863,2009-01-17T09:00:00Z,4.107
-70.08999634,41.93999863,2009-01-18T09:00:00Z,4.064
-70.08999634,41.93999863,2009-01-19T09:00:00Z,3.869
-70.08999634,41.93999863,2009-01-20T09:00:00Z,3.528
-70.08999634,41.93999863,2009-01-21T09:00:00Z,3.283
-70.08999634,41.93999863,2009-01-22T09:00:00Z,3.264
-70.08999634,41.93999863,2009-01-23T09:00:00Z,3.291
-70.08999634,41.93999863,2009-01-24T09:00:00Z,3.327
-70.08999634,41.93999863,2009-01-25T09:00:00Z,3.103
-70.08999634,41.93999863,2009-01-26T09:00:00Z,2.97
-70.08999634,41.93999863,2009-01-27T09:00:00Z,3.186
-70.08999634,41.93999863,2009-01-28T09:00:00Z,3.42
-70.08999634,41.93999863,2009-01-29T09:00:00Z,3.435
-70.08999634,41.93999863,2009-01-30T09:00:00Z,3.1
-70.08999634,41.93999863,2009-01-31T09:00:00Z,3.118
-70.08999634,41.93999863,2009-02-01T09:00:00Z,3.151
-70.08999634,41.93999863,2009-02-02T09:00:00Z,3.655
-70.08999634,41.93999863,2009-02-03T09:00:00Z,3.867
-70.08999634,41.93999863,2009-02-04T09:00:00Z,4.053
-70.08999634,41.93999863,2009-02-05T09:00:00Z,2.951
-70.08999634,41.93999863,2009-02-06T09:00:00Z,2.643
-70.08999634,41.93999863,2009-02-07T09:00:00Z,3.572
-70.08999634,41.93999863,2009-02-08T09:00:00Z,3.686
-70.08999634,41.93999863,2009-02-09T09:00:00Z,3.262
-70.08999634,41.93999863,2009-02-10T09:00:00Z,3.022
-70.08999634,41.93999863,2009-02-11T09:00:00Z,3.075
-70.08999634,41.93999863,2009-02-12T09:00:00Z,2.664
-70.08999634,41.93999863,2009-02-13T09:00:00Z,2.394
-70.08999634,41.93999863,2009-02-14T09:00:00Z,2.402
-70.08999634,41.93999863,2009-02-15T09:00:00Z,2.52
-70.08999634,41.93999863,2009-02-16T09:00:00Z,3.043
-70.08999634,41.93999863,2009-02-17T09:00:00Z,3.767
-70.08999634,41.93999863,2009-02-18T09:00:00Z,3.653
-70.08999634,41.93999863,2009-02-19T09:00:00Z,2.984
-70.08999634,41.93999863,2009-02-20T09:00:00Z,2.863
-70.08999634,41.93999863,2009-02-21T09:00:00Z,2.789
-70.08999634,41.93999863,2009-02-22T09:00:00Z,3.126
-70.08999634,41.93999863,2009-02-23T09:00:00Z,3.453
