YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
97 04 16 06 238  1.9  2.1   .25 10.00  4.21  71 1021.1   5.6   4.4 999.0 99.0
97 04 16 07 254  3.0  3.5   .24  9.09  4.50  95 1021.0   5.9   4.4 999.0 99.0
97 04 16 08 249  3.2  3.5   .21  9.09  4.36  93 1020.5   5.8   4.4 999.0 99.0
97 04 16 09 263  3.3  3.6   .18  9.09  4.81  90 1020.5   5.9   4.4 999.0 99.0
97 04 16 10 346  3.2  3.8   .17 10.00  4.89  90 1021.0   5.2   4.4 999.0 99.0
97 04 16 11 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 04 16 12 270  2.4  2.7   .19  9.09  4.39  95 1021.2   5.5   4.4 999.0 99.0
97 04 16 13 240  2.1  2.4   .20  9.09  4.38  89 1021.0   5.6   4.7 999.0 99.0
97 04 16 14 224  2.5  3.0   .20  9.09  4.41  89 1020.5   5.8   4.8 999.0 99.0
97 04 16 15 165  1.1  1.2   .18  8.33  4.54 104 1019.6   7.0   5.1 999.0 99.0
97 04 16 16 202  2.7  2.9   .18  8.33  4.52 101 1019.0   8.9   5.9 999.0 99.0
97 04 16 17 138  4.2  5.3   .19  8.33  5.57  99 1017.9   9.3   6.6 999.0 99.0
97 04 16 18 133  5.1  5.9   .18  9.09  6.07  87 1016.9   7.7   6.0 999.0 99.0
97 04 16 19 145  6.4  7.6   .18  8.33  5.01 100 1015.8   7.4   5.6 999.0 99.0
97 04 16 20 143  7.6  9.4   .45  2.78  2.92 158 1014.8   8.0   5.1 999.0 99.0
97 04 16 21 127  7.6  8.6   .49  2.78  2.97 152 1013.6   8.1   5.1 999.0 99.0
97 04 16 22 132  3.4  4.4   .43  2.86  3.01 140 1013.3   8.0   4.8 999.0 99.0
97 04 16 23 155  5.7  6.4   .37  2.70  3.10 148 1012.7   9.4   4.8 999.0 99.0
97 04 17 00 150  4.2  4.8   .40  3.57  3.21 149 1012.7   8.7   4.8 999.0 99.0
97 04 17 01 204  6.8  7.8   .35  3.23  3.09 149 1012.7   9.4   4.8 999.0 99.0
97 04 17 02 209  6.6  7.2   .44  3.33  3.11 145 1012.7   9.0   4.8 999.0 99.0
97 04 17 03 202  5.0  5.5   .44  3.33  3.13 146 1012.6   8.6   4.8 999.0 99.0
97 04 17 04 211  4.5  5.0   .39  3.33  3.17 147 1011.9   8.3   4.7 999.0 99.0
97 04 17 05 220  4.3  4.8   .39  3.23  3.22 139 1011.6   7.9   4.7 999.0 99.0
97 04 17 06 215  3.7  4.0   .36  3.33  3.34 139 1011.0   7.8   5.2 999.0 99.0
97 04 17 07 204  3.0  3.6   .37  3.23  3.19 137 1010.2   7.7   5.1 999.0 99.0
97 04 17 08 197  3.3  3.7   .34  3.23  3.17 136 1009.6   7.5   4.8 999.0 99.0
97 04 17 09 141  1.9  2.2   .37  2.86  2.99 173 1009.4   7.1   4.7 999.0 99.0
97 04 17 10 205  1.0  1.8   .31  2.94  3.11 154 1008.7   7.1   4.7 999.0 99.0
97 04 17 11 194  2.6  3.1   .32  3.33  3.20 145 1008.8   7.1   4.7 999.0 99.0
97 04 17 12 211  2.5  2.7   .34  3.33  3.21 147 1008.0   7.4   4.7 999.0 99.0
97 04 17 13 177  2.6  3.0   .33  2.78  3.18 149 1007.3   7.5   4.8 999.0 99.0
97 04 17 14 134  2.2  2.7   .27  3.03  3.28 146 1007.1   7.8   5.2 999.0 99.0
97 04 17 15 141  2.9  3.2   .22  2.56  3.29 148 1006.5   7.8   5.5 999.0 99.0
97 04 17 16  90   .3  1.3   .20  2.94  3.42 156 1006.5   8.6   5.6 999.0 99.0
97 04 17 17 110  2.3  3.4   .17  2.63  3.55 138 1005.7   8.3   5.9 999.0 99.0
97 04 17 18 122  4.3  4.9   .18  2.56  3.27 143 1004.7   8.2   5.6 999.0 99.0
97 04 17 19 140  5.5  6.3   .15  2.50  3.55  97 1004.0   7.9   5.5 999.0 99.0
97 04 17 20 205  6.3  7.0   .19  2.70  3.17 134 1003.9   9.4   5.5 999.0 99.0
97 04 17 21 188  4.2  4.7   .18  2.50  3.49 155 1003.4   7.8   5.2 999.0 99.0
97 04 17 22 143  2.7  3.0   .28  2.56  2.94 151 1003.2   7.2   5.2 999.0 99.0
97 04 17 23 212   .6  1.6   .22  2.86  3.25 141 1002.4   6.8   5.2 999.0 99.0
97 04 18 00 131  4.7  5.2   .21  2.78  3.23 144 1002.4   6.9   5.2 999.0 99.0
97 04 18 01 126  2.6  3.0   .20  2.94  3.47 122 1001.8   6.4   5.2 999.0 99.0
97 04 18 02 101  3.0  3.3   .20  2.78  3.37 117 1001.0   6.3   5.2 999.0 99.0
97 04 18 03 105  2.8  3.1   .22  2.78  3.27 115 1000.1   6.2   5.2 999.0 99.0
97 04 18 04 114  3.0  3.3   .21  2.70  3.30 130  999.4   6.2   5.2 999.0 99.0
97 04 18 05  94  4.0  4.6   .18  2.63  3.36 130  998.6   6.3   5.2 999.0 99.0
97 04 18 06  70  3.6  4.2   .18  2.50  3.57  47  997.2   6.3   5.2 999.0 99.0
97 04 18 07  60  3.4  4.0   .15  2.50  3.84  67  996.1   6.3   5.1 999.0 99.0
97 04 18 08  52  3.0  3.4   .15  4.00  4.16 101  995.3   6.3   5.2 999.0 99.0
97 04 18 09  95  6.5  7.7   .17  3.85  3.79  98  994.0   6.3   5.2 999.0 99.0
97 04 18 10 103  6.9  8.0   .49  2.78  3.02  97  993.3   6.6   5.2 999.0 99.0
97 04 18 11  94  5.6  6.5   .57  3.45  3.19 100  992.5   6.6   5.1 999.0 99.0
97 04 18 12  91  8.7  9.9   .61  3.45  3.17 109  991.6   7.0   5.2 999.0 99.0
97 04 18 13  77  8.8 10.1   .74  3.57  3.34 107  990.6   6.7   5.2 999.0 99.0
97 04 18 14  66  8.0  9.7   .90  4.35  3.75  98  989.3   6.7   5.2 999.0 99.0
97 04 18 15  52  7.2  8.3   .82  4.35  3.68 100  988.5   6.6   5.2 999.0 99.0
97 04 18 16  44  7.2  8.6   .84  4.35  3.68  98  987.6   6.3   5.2 999.0 99.0
97 04 18 17  50  5.9  7.2   .94  4.35  3.78  86  986.2   6.4   5.2 999.0 99.0
97 04 18 18  96  5.5  6.3   .99  5.00  4.10  77  986.2   6.3   5.5 999.0 99.0
97 04 18 19  90  5.8  6.7  1.08  4.76  4.15  76  986.0   6.6   5.5 999.0 99.0
97 04 18 20  68  5.3  6.1  1.09  5.26  4.31  85  985.9   6.3   5.5 999.0 99.0
97 04 18 21  60  6.6  8.1  1.41  5.56  4.82  79  985.3   6.3   5.5 999.0 99.0
97 04 18 22  56  8.0  9.2  1.56  5.88  4.88  85  985.4   6.6   5.5 999.0 99.0
97 04 18 23  29 10.7 13.2  1.92  6.67  5.16  71  985.0   6.3   5.5 999.0 99.0
97 04 19 00  15 12.8 15.6  2.11  7.14  5.13  75  984.1   5.6   5.5 999.0 99.0
97 04 19 01  13 13.5 16.4  2.94  7.69  5.74  61  983.4   5.5   5.2 999.0 99.0
97 04 19 02  32 13.5 16.6  3.56  7.69  6.19  54  982.8   5.8   5.1 999.0 99.0
97 04 19 03  45 13.2 16.5  4.04  9.09  6.76  53  983.3   5.6   4.8 999.0 99.0
97 04 19 04  35 13.8 16.8  4.51  9.09  6.99  56  983.4   5.6   4.8 999.0 99.0
97 04 19 05  35 15.3 20.8  4.72 10.00  7.19  58  983.8   5.5   4.7 999.0 99.0
97 04 19 06  23 16.2 21.9  5.08 10.00  7.45  53  983.7   4.5   4.7 999.0 99.0
97 04 19 07  14 16.2 20.5  5.46 10.00  7.57  51  983.8   4.3   4.7 999.0 99.0
97 04 19 08   7 17.2 20.9  5.31 11.11  7.75  59  983.1   4.3   4.7 999.0 99.0
97 04 19 09 360 17.4 22.7  4.93 11.11  7.50  49  982.8   4.2   4.7 999.0 99.0
97 04 19 10   4 17.4 23.1  5.16 10.00  7.43  64  982.9   4.0   4.7 999.0 99.0
97 04 19 11   4 18.1 22.3  5.29 11.11  7.74  59  983.8   3.9   4.7 999.0 99.0
97 04 19 12   6 18.3 22.2  6.15 11.11  8.30  56  984.3   3.9   4.5 999.0 99.0
97 04 19 13  11 17.6 22.7  6.68 11.11  8.43  52  985.8   3.9   4.4 999.0 99.0
97 04 19 14  15 16.7 20.7  7.07 11.11  9.13  52  987.4   3.9   4.4 999.0 99.0
97 04 19 15  14 17.0 21.2  7.57 12.50  9.61  59  988.6   3.7   4.4 999.0 99.0
97 04 19 16  12 16.0 21.1  6.91 12.50  9.08  61  990.1   4.0   4.4 999.0 99.0
97 04 19 17  12 13.7 16.7  5.93 12.50  8.50  59  991.3   4.3   4.4 999.0 99.0
97 04 19 18  13 13.6 16.5  6.10 12.50  8.84  62  992.2   4.4   4.4 999.0 99.0
97 04 19 19   8 12.9 15.9  5.30 11.11  8.33  55  993.3   4.7   4.4 999.0 99.0
97 04 19 20   7 11.0 13.7  5.30 12.50  8.43  63  994.3   5.2   4.4 999.0 99.0
97 04 19 21 350  6.8  8.3  4.69 11.11  8.03  56  995.4   5.5   4.4 999.0 99.0
97 04 19 22 342  6.9  8.3  4.32 11.11  8.03  60  996.2   6.2   4.4 999.0 99.0
97 04 19 23 346  6.7  9.8  3.88 11.11  8.05  67  996.6   6.3   4.4 999.0 99.0
97 04 20 00   3  8.4 11.1  3.55 10.00  7.64  57  997.5   6.8   4.4 999.0 99.0
97 04 20 01   2  9.7 11.5  3.35 11.11  7.62  69  998.5   7.0   4.4 999.0 99.0
97 04 20 02  10  8.8 10.8  3.68 11.11  7.86  65  999.4   7.1   4.4 999.0 99.0
97 04 20 03 356  7.6  9.6  3.14 11.11  7.57  77 1000.0   7.4   4.4 999.0 99.0
97 04 20 04 329  5.7  6.9  3.23 11.11  7.75  84 1000.3   7.0   4.4 999.0 99.0
97 04 20 05 343  7.6  8.6  3.34 11.11  8.00  83 1000.3   7.1   4.4 999.0 99.0
97 04 20 06 343  6.6  7.9  3.06 11.11  7.75  79 1000.9   6.7   4.4 999.0 99.0
97 04 20 07 315  4.0  4.9  3.00 11.11  7.67  83 1001.2   6.1   4.4 999.0 99.0
97 04 20 08 314  4.6  5.5  2.92 11.11  7.96  83 1001.6   5.6   4.4 999.0 99.0
97 04 20 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 04 20 10 319  4.9  5.9  2.48  9.09  7.46  72 1002.6   5.1   4.4 999.0 99.0
97 04 20 11 315  5.2  6.1  2.38  9.09  7.43  70 1003.3   5.1   4.4 999.0 99.0
97 04 20 12 316  4.9  6.0  2.39 10.00  7.15  77 1003.7   5.2   4.4 999.0 99.0
97 04 20 13 301  3.7  4.5  2.02  9.09  7.13  74 1003.9   5.5   4.4 999.0 99.0
97 04 20 14 281  2.3  3.5  2.15 11.11  7.43  90 1004.0   6.1   4.7 999.0 99.0
97 04 20 15 241  2.6  3.5  2.00  9.09  7.35  72 1004.3   6.7   5.0 999.0 99.0
97 04 20 16 184  1.3  2.2  1.93 11.11  7.52  86 1004.0   7.4   5.2 999.0 99.0
97 04 20 17  90  3.3  4.5  1.98 10.00  7.50  89 1004.0   7.1   5.9 999.0 99.0
97 04 20 18 101  3.3  4.1  1.85 11.11  7.56  88 1004.0   7.5   5.8 999.0 99.0
97 04 20 19 104  3.7  4.5  1.69 11.11  7.33  80 1003.9   7.1   5.9 999.0 99.0
97 04 20 20 148  4.3  4.8  1.56 10.00  7.11  83 1003.6   7.0   5.6 999.0 99.0
97 04 20 21 145  4.6  5.5  1.67 10.00  7.50  75 1003.8   7.0   6.0 999.0 99.0
97 04 20 22 128  4.4  5.3  1.68 10.00  7.45  76 1004.5   6.8   5.9 999.0 99.0
97 04 20 23 115  5.4  6.0  1.60  9.09  7.17  78 1004.7   7.1   5.5 999.0 99.0
97 04 21 00 119  4.6  5.2  1.52 10.00  7.00  78 1004.9   6.8   5.2 999.0 99.0
97 04 21 01 147  5.0  5.7  1.46 10.00  6.90  82 1005.5   7.1   5.2 999.0 99.0
97 04 21 02 146  5.6  6.6  1.45 10.00  6.65  80 1005.6   7.4   5.1 999.0 99.0
97 04 21 03 154  4.5  5.2  1.29 11.11  6.32  79 1005.7   7.2   5.1 999.0 99.0
97 04 21 04 138  3.5  4.1  1.21 11.11  6.43  78 1006.1   6.6   4.8 999.0 99.0
97 04 21 05 147  3.9  4.3  1.04 11.11  6.38  80 1005.9   6.3   4.8 999.0 99.0
97 04 21 06 156  2.6  3.3  1.03 10.00  6.61  82 1006.0   6.0   4.8 999.0 99.0
97 04 21 07 119  2.0  2.3  1.04 10.00  6.84  80 1005.8   5.6   4.7 999.0 99.0
97 04 21 08 316  1.0  1.9   .92 10.00  6.81  83 1006.3   5.6   4.8 999.0 99.0
97 04 21 09 309  1.6  1.9  1.07 10.00  7.42  79 1006.4   5.5   4.8 999.0 99.0
97 04 21 10   4  3.7  4.3   .91 10.00  7.08  83 1006.5   5.5   5.1 999.0 99.0
97 04 21 11   6  3.2  3.7   .97 10.00  7.29  88 1007.2   5.5   4.8 999.0 99.0
97 04 21 12   6  2.4  2.6  1.04  9.09  7.34  88 1007.6   5.9   4.8 999.0 99.0
97 04 21 13 360  1.8  2.4  1.07 10.00  7.60  81 1008.0   6.1   5.1 999.0 99.0
97 04 21 14  18  1.8  2.1  1.05 10.00  7.55  81 1008.6   6.3   5.4 999.0 99.0
97 04 21 15  28  2.2  2.7  1.03 10.00  7.35  88 1008.6   6.6   5.6 999.0 99.0
97 04 21 16 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 04 21 17  70  1.8  2.3   .90  9.09  7.13  87 1008.0   7.5   7.0 999.0 99.0
97 04 21 18  69  2.3  2.7   .83 10.00  7.07  83 1008.0   7.5   7.1 999.0 99.0
97 04 21 19  80  2.0  2.4   .79 10.00  7.32  83 1008.0   7.9   7.1 999.0 99.0
97 04 21 20  86  2.9  3.6   .84  9.09  7.64  92 1007.2   7.9   6.8 999.0 99.0
97 04 21 21 126  3.2  3.6   .77  9.09  7.49  83 1007.1   7.8   7.1 999.0 99.0
97 04 21 22  74  2.6  3.1   .83  9.09  7.42  84 1007.3   7.7   6.7 999.0 99.0
97 04 21 23  71  2.7  3.1   .90  9.09  7.36  83 1007.8   7.1   6.6 999.0 99.0
97 04 22 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 04 22 01  51   .8  1.1   .68  8.33  6.68  91 1008.0   6.4   6.3 999.0 99.0
97 04 22 02  79  1.9  2.2   .67  9.09  6.98  86 1008.0   6.3   5.6 999.0 99.0
97 04 22 03  56  1.8  2.3   .71  7.14  6.94  85 1007.8   6.3   5.6 999.0 99.0
97 04 22 04  47   .7  1.0   .66  9.09  6.97  89 1007.5   6.3   5.5 999.0 99.0
97 04 22 05  51   .2   .5   .60  8.33  6.69  82 1007.5   5.9   5.5 999.0 99.0
97 04 22 06  27  2.2  2.4   .61  9.09  6.77  94 1007.0   5.9   5.6 999.0 99.0
97 04 22 07  31  1.3  1.6   .58 10.00  6.93  91 1007.1   5.9   5.5 999.0 99.0
97 04 22 08  79  1.4  1.6   .57  9.09  7.04  89 1006.5   5.9   5.6 999.0 99.0
97 04 22 09 338  2.3  3.0   .55  9.09  6.90  90 1006.4   5.8   5.6 999.0 99.0
97 04 22 10 331  1.7  2.2   .55  8.33  6.58  91 1006.4   5.6   5.6 999.0 99.0
97 04 22 11   5  2.7  3.1   .62  8.33  6.89  85 1007.0   5.9   5.6 999.0 99.0
97 04 22 12  30  2.6  3.2   .55  8.33  6.30  80 1006.6   6.6   5.6 999.0 99.0
97 04 22 13  60  1.2  1.7   .48  7.69  5.68  79 1006.5   7.4   5.9 999.0 99.0
97 04 22 14  74  1.2  1.6   .48  7.69  5.57  77 1006.5   7.8   6.3 999.0 99.0
97 04 22 15 107  1.9  2.2   .47  7.69  5.98  82 1006.3   7.9   6.6 999.0 99.0
97 04 22 16  74  1.8  2.2   .45  7.69  5.75  75 1005.5   7.9   6.8 999.0 99.0
97 04 22 17 135  2.3  2.9   .42  7.69  6.10  77 1005.5   7.9   7.4 999.0 99.0
97 04 22 18 132  2.4  2.7   .36  6.67  5.73  85 1005.5   8.2   7.8 999.0 99.0
97 04 22 19 132  2.8  3.3   .36  8.33  6.00  86 1004.7   8.6   7.5 999.0 99.0
97 04 22 20 109  2.5  3.0   .33 10.00  5.76  77 1004.0   8.6   7.8 999.0 99.0
97 04 22 21 118  1.8  2.0   .31  9.09  6.06  90 1003.9   8.7   7.5 999.0 99.0
97 04 22 22 101  1.2  1.4   .34  9.09  6.44  87 1004.0   8.7   7.1 999.0 99.0
97 04 22 23 149  1.4  1.5   .32  9.09  6.47  85 1004.3   8.7   7.5 999.0 99.0
97 04 23 00 149  1.5  1.8   .36  9.09  6.89  86 1004.9   8.5   7.4 999.0 99.0
97 04 23 01 211  1.4  1.6   .39  9.09  6.65  84 1004.9   8.3   7.4 999.0 99.0
97 04 23 02 241  2.3  2.7   .34  8.33  6.68  85 1004.9   8.3   7.1 999.0 99.0
97 04 23 03 239  3.4  3.9   .36  8.33  6.87  81 1004.2   8.4   7.1 999.0 99.0
97 04 23 04 230  3.1  3.5   .35  7.69  6.75  79 1004.0   8.2   7.0 999.0 99.0
97 04 23 05 239  4.0  4.3   .30  8.33  6.59  72 1003.9   8.7   6.7 999.0 99.0
97 04 23 06 244  4.7  5.4   .31  9.09  6.75  89 1003.5   8.9   6.6 999.0 99.0
97 04 23 07 252  4.5  5.1   .30  9.09  6.11  89 1003.9   8.3   6.4 999.0 99.0
97 04 23 08 272  3.9  4.4   .26 10.00  7.01  88 1004.1   7.9   6.6 999.0 99.0
97 04 23 09 272  3.8  4.2   .25  8.33  7.10  99 1004.6   7.5   6.4 999.0 99.0
97 04 23 10 292  4.1  4.6   .27  7.69  6.95  98 1004.9   7.4   6.3 999.0 99.0
97 04 23 11 311  4.1  4.7   .30  8.33  6.68  98 1005.5   7.3   6.3 999.0 99.0
97 04 23 12 318  3.1  3.5   .29  8.33  6.29  92 1005.5   7.1   6.3 999.0 99.0
97 04 23 13  16  4.6  5.5   .33  8.33  6.13  94 1005.5   8.2   6.4 999.0 99.0
97 04 23 14  27  4.4  5.0   .39  9.09  3.85  83 1005.7   7.9   6.4 999.0 99.0
97 04 23 15  32  3.7  4.5   .42  2.78  3.61  82 1006.1   7.8   6.3 999.0 99.0
97 04 23 16  49  2.0  2.5   .37  7.69  3.84  78 1006.4   8.2   6.4 999.0 99.0
97 04 23 17  71  3.0  3.5   .31  8.33  4.49  80 1006.3   8.3   7.0 999.0 99.0
97 04 23 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 04 23 19 139  5.2  5.8   .30 10.00  4.83  57 1005.7   8.2   8.3 999.0 99.0
97 04 23 20 135  5.3  6.2   .29 10.00  5.15  59 1004.9   8.2   7.5 999.0 99.0
97 04 23 21 142  4.4  5.0   .29  8.33  5.36  75 1005.5   7.9   7.4 999.0 99.0
97 04 23 22 140  3.3  3.7   .30  9.09  6.06  75 1005.5   7.8   7.1 999.0 99.0
97 04 23 23 143  3.3  3.8   .33  9.09  6.70  84 1005.5   7.5   7.0 999.0 99.0
97 04 24 00 146  3.1  3.5   .32 10.00  5.98  77 1005.5   7.5   6.7 999.0 99.0
97 04 24 01 132  2.9  3.3   .38  9.09  5.96  94 1006.2   7.5   6.7 999.0 99.0
97 04 24 02  90  4.0  4.8   .33  9.09  5.92  87 1006.5   6.7   6.7 999.0 99.0
97 04 24 03 101  4.8  5.9   .35 11.11  5.65  82 1006.5   6.9   6.7 999.0 99.0
97 04 24 04  90  4.8  5.8   .40  9.09  3.87  92 1006.5   6.7   6.6 999.0 99.0
97 04 24 05  75  4.5  5.1   .39 10.00  4.08  99 1005.6   6.7   6.6 999.0 99.0
97 04 24 06  84  5.3  6.3   .37  9.09  3.86 105 1005.4   7.1   6.6 999.0 99.0
97 04 24 07  59  5.8  6.6   .42  9.09  3.80  94 1004.7   7.0   6.3 999.0 99.0
97 04 24 08  40  7.2  8.4   .55  2.78  3.38  96 1004.1   6.9   6.2 999.0 99.0
97 04 24 09  44  7.5  9.5   .70  3.23  3.33  67 1003.4   6.8   5.9 999.0 99.0
97 04 24 10  35  9.3 11.6   .83  3.33  3.46  62 1003.1   6.7   5.8 999.0 99.0
97 04 24 11  44 10.2 12.1  1.14  3.70  3.70  61 1002.6   6.3   5.6 999.0 99.0
97 04 24 12  43 10.4 12.1  1.24  4.17  3.99  61 1003.2   6.0   5.6 999.0 99.0
97 04 24 13  44 11.1 13.4  1.42  5.00  4.13  68 1002.4   5.6   5.5 999.0 99.0
97 04 24 14  39 11.5 13.9  1.58  5.00  4.33  66 1001.9   5.5   5.4 999.0 99.0
97 04 24 15  34 11.4 14.0  2.02  5.88  4.72  70 1002.1   5.1   5.2 999.0 99.0
97 04 24 16  30 12.1 15.0  2.11  5.56  4.84  62 1001.7   5.1   5.1 999.0 99.0
97 04 24 17  18 13.0 16.3  2.20  6.25  5.02  63 1000.9   5.2   5.2 999.0 99.0
97 04 24 18  16 12.3 14.7  2.56  6.67  5.25  61 1001.2   5.2   5.1 999.0 99.0
97 04 24 19  16 11.8 15.3  2.76  7.14  5.56  68 1001.7   5.6   5.1 999.0 99.0
97 04 24 20  11 10.6 13.3  2.56  7.14  5.52  59 1002.3   5.9   5.1 999.0 99.0
97 04 24 21 358  8.2  9.6  2.51  7.69  5.77  69 1002.6   6.6   5.1 999.0 99.0
97 04 24 22 354  8.0  9.6  2.20  8.33  5.79  84 1003.3   7.0   5.1 999.0 99.0
97 04 24 23 339  4.8  5.8  2.31  7.69  6.09  75 1004.3   6.9   5.1 999.0 99.0
97 04 25 00 311  5.3  6.4  2.10  7.69  6.23  72 1004.8   7.4   5.1 999.0 99.0
97 04 25 01 298  5.1  6.0  1.87  7.69  5.75  78 1005.5   7.4   5.1 999.0 99.0
97 04 25 02 308  6.7  7.9  2.20  7.69  6.25  80 1005.9   7.8   5.1 999.0 99.0
97 04 25 03 293  6.6  7.8  2.35  8.33  6.31  81 1005.9   7.5   5.1 999.0 99.0
97 04 25 04 308  6.8  8.7  2.08  9.09  6.02  95 1006.4   7.8   5.1 999.0 99.0
97 04 25 05 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 04 25 06 303  6.0  7.1  2.24  9.09  6.46  88 1007.3   7.6   5.2 999.0 99.0
97 04 25 07 322  4.8  5.6  2.35 10.00  6.95  88 1008.0   7.5   5.5 999.0 99.0
97 04 25 08 301  4.6  5.9  2.63  9.09  7.60  84 1008.8   7.0   5.5 999.0 99.0
97 04 25 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 04 25 10 284  4.4  5.6  2.06  8.33  7.48  76 1010.5   6.6   5.5 999.0 99.0
97 04 25 11 296  4.3  5.6  2.32 10.00  7.81  90 1011.6   6.6   5.5 999.0 99.0
97 04 25 12 312  3.2  4.4  2.33 10.00  7.76  88 1012.1   6.6   5.6 999.0 99.0
97 04 25 13 318  2.6  3.4  2.52 10.00  7.87  88 1012.7   6.8   5.6 999.0 99.0
97 04 25 14 358  1.7  2.9  2.50 11.11  7.67  86 1013.4   7.1   5.6 999.0 99.0
97 04 25 15  45  2.7  3.7  2.62 10.00  7.82  82 1014.0   7.1   5.6 999.0 99.0
97 04 25 16  68  4.8  6.2  2.49 11.11  7.76  89 1014.3   6.3   5.8 999.0 99.0
97 04 25 17  95  5.3  6.5  2.34 11.11  7.82  80 1014.3   5.8   5.6 999.0 99.0
97 04 25 18  86  5.3  6.5  2.35 11.11  7.64  82 1014.2   5.6   5.6 999.0 99.0
97 04 25 19  99  3.3  4.3  2.20 11.11  7.62  91 1014.7   5.9   5.8 999.0 99.0
97 04 25 20 125  4.5  5.4  2.29 11.11  8.15  82 1014.9   5.9   5.8 999.0 99.0
97 04 25 21 142  5.8  7.1  2.16 10.00  7.85  83 1015.0   5.9   5.8 999.0 99.0
97 04 25 22 144  5.9  6.8  2.20 11.11  8.02  79 1015.4   6.0   5.8 999.0 99.0
97 04 25 23 149  5.1  6.0  2.05 11.11  7.87  79 1015.4   6.3   5.8 999.0 99.0
97 04 26 00 172  6.2  7.3  1.94 10.00  7.43  84 1015.8   6.4   5.8 999.0 99.0
97 04 26 01 184  5.0  6.0  1.92 11.11  7.17  71 1016.4   6.6   5.8 999.0 99.0
97 04 26 02 174  3.8  4.6  1.74 10.00  7.10  78 1016.9   6.6   5.8 999.0 99.0
97 04 26 03 197  5.9  6.7  1.76 11.11  7.14  84 1016.5   6.6   5.8 999.0 99.0
97 04 26 04 206  5.3  6.6  1.58 11.11  6.86  81 1016.6   6.7   5.6 999.0 99.0
97 04 26 05 218  3.4  4.3  1.69  9.09  7.23  79 1016.9   6.6   5.6 999.0 99.0
97 04 26 06 230  3.8  4.6  1.70 10.00  7.35  86 1016.4   6.4   5.6 999.0 99.0
97 04 26 07 227  4.5  5.6  1.61 11.11  7.43  83 1016.3   6.3   5.6 999.0 99.0
97 04 26 08 235  4.1  5.4  1.45 10.00  7.00  81 1016.5   5.9   5.6 999.0 99.0
97 04 26 09 242  5.4  6.7  1.26 10.00  6.81  84 1016.5   5.9   5.6 999.0 99.0
97 04 26 10 255  4.7  5.6  1.20 10.00  7.01  84 1017.2   6.2   5.6 999.0 99.0
97 04 26 11 265  4.2  5.3  1.17 10.00  7.27  87 1017.9   6.3   5.8 999.0 99.0
97 04 26 12 265  3.3  4.5  1.25 10.00  7.62  86 1018.1   6.7   5.8 999.0 99.0
97 04 26 13 246  3.9  4.8  1.16  9.09  7.63  81 1018.6   7.5   5.8 999.0 99.0
97 04 26 14 240  3.1  3.8  1.19  9.09  7.67  83 1018.6   8.2   5.9 999.0 99.0
97 04 26 15 233  3.0  3.8  1.22 10.00  7.97  78 1018.2   8.9   6.3 999.0 99.0
97 04 26 16 242  2.7  4.1  1.23  9.09  7.80  79 1017.9  10.3   6.6 999.0 99.0
97 04 26 17 309  4.1  5.6  1.20  9.09  7.95  81 1017.5  11.5   6.7 999.0 99.0
97 04 26 18 274   .9  1.3  1.12  8.33  7.04  81 1017.7  11.7   6.7 999.0 99.0
97 04 26 19 188  1.4  2.3  1.05 10.00  7.00  91 1017.3  12.0   6.6 999.0 99.0
97 04 26 20 112   .4   .9  1.09 10.00  7.51  85 1017.4  12.6   7.4 999.0 99.0
97 04 26 21 115  2.8  3.3  1.00 10.00  7.71  88 1017.3  11.3   7.9 999.0 99.0
97 04 26 22 133  2.7  3.2   .88 10.00  7.62  84 1017.4  10.9   7.8 999.0 99.0
97 04 26 23 156  3.8  4.5   .87 10.00  7.53  84 1017.4   9.7   7.3 999.0 99.0
97 04 27 00 175  2.6  3.7   .88 10.00  7.94  74 1018.1   9.4   6.7 999.0 99.0
97 04 27 01 216  2.8  3.2   .92  9.09  8.00  78 1019.4   9.7   7.1 999.0 99.0
97 04 27 02 326  3.5  3.7   .93  9.09  8.02  83 1020.3  11.3   7.1 999.0 99.0
97 04 27 03 323  4.3  4.8   .95  9.09  8.03  83 1020.4  10.5   7.0 999.0 99.0
97 04 27 04 313  4.1  4.7   .97  9.09  7.96  80 1021.0   9.8   7.0 999.0 99.0
97 04 27 05 318  3.6  4.0  1.02  8.33  7.97  80 1021.1   9.0   6.7 999.0 99.0
97 04 27 06 319  2.8  3.4   .99  8.33  7.66  80 1021.1   8.6   6.7 999.0 99.0
97 04 27 07 315  3.3  3.7   .99  9.09  7.71  88 1021.2   8.7   6.6 999.0 99.0
