YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
95 01 31 18 265 02.8 04.0 00.60 05.60 04.60 040 1004.4  00.9 999.0 999.0 04.0
95 01 31 19 156 02.9 04.4 00.60 05.00 04.60 034 1003.5  02.0 999.0 999.0 03.4
95 01 31 20 120 03.5 04.7 00.50 05.00 04.60 033 1002.9  01.6 999.0 999.0 03.3
95 01 31 21 214 07.0 08.2 00.40 05.00 05.00 040 1002.2  03.7 999.0 999.0 04.0
95 01 31 22 194 06.5 07.7 00.50 06.20 03.90 064 1001.8  03.9 999.0 999.0 06.4
95 01 31 23 224 07.2 08.3 00.60 02.60 03.50 220 1001.8  03.1 999.0 999.0 22.0
95 02 01 00 211 06.4 07.8 00.70 03.00 03.40 224 1002.3  02.8 999.0 999.0 22.4
95 02 01 01 186 07.8 09.5 00.60 03.70 03.60 133 1001.0  02.4 999.0 999.0 13.3
95 02 01 02 193 07.1 08.9 00.60 02.70 03.40 170 1000.2  02.4 999.0 999.0 17.0
95 02 01 03 201 08.3 09.7 00.60 02.90 03.30 209 0999.4  02.4 999.0 999.0 20.9
95 02 01 04 209 09.3 12.2 00.80 03.20 03.40 221 0998.6  03.1 999.0 999.0 22.1
95 02 01 05 218 08.3 11.1 00.70 03.30 03.40 215 0998.4  03.2 999.0 999.0 21.5
95 02 01 07 225 07.9 09.6 00.60 03.10 03.30 251 0998.2  03.6 999.0 999.0 25.1
95 02 01 08 224 09.6 11.6 00.60 03.00 03.30 261 0997.8  03.5 999.0 999.0 26.1
95 02 01 09 225 09.6 11.2 00.80 03.30 03.30 256 0997.9  03.2 999.0 999.0 25.6
95 02 01 10 221 09.5 11.3 00.70 03.20 03.30 258 0998.0  02.9 999.0 999.0 25.8
95 02 01 11 218 08.5 10.0 00.60 03.30 03.30 245 0998.5  02.8 999.0 999.0 24.5
95 02 01 12 212 08.3 09.7 00.60 03.10 03.20 243 0998.5  02.7 999.0 999.0 24.3
95 02 01 13 211 08.0 09.7 00.50 03.00 03.30 250 0998.7  02.5 999.0 999.0 25.0
95 02 01 14 216 08.3 09.7 00.50 03.20 03.30 248 0999.1  02.8 999.0 999.0 24.8
95 02 01 15 224 08.8 11.0 00.50 03.10 03.20 249 0999.2  03.1 999.0 999.0 24.9
95 02 01 16 224 07.9 09.8 00.60 03.20 03.30 240 0999.1  03.5 999.0 999.0 24.0
95 02 01 17 232 07.5 09.9 00.60 03.20 03.30 252 0998.4  04.0 999.0 999.0 25.2
95 02 01 18 243 06.9 08.2 00.50 03.30 03.20 259 0997.8  04.9 999.0 999.0 25.9
95 02 01 19 231 05.1 06.1 00.40 02.90 03.20 255 0997.7  05.5 999.0 999.0 25.5
95 02 01 20 220 05.8 07.1 00.40 02.60 03.20 250 0997.7  06.0 999.0 999.0 25.0
95 02 01 21 230 05.1 06.9 00.30 02.60 03.40 097 0997.9  05.9 999.0 999.0 09.7
95 02 01 22 226 06.1 08.4 00.30 10.00 04.80 099 0998.4  05.8 999.0 999.0 09.9
95 02 01 23 226 05.6 06.5 00.40 02.60 03.40 100 0999.3  05.6 999.0 999.0 10.0
95 02 02 00 230 03.3 03.8 00.30 10.00 05.10 095 0999.5  05.2 999.0 999.0 09.5
95 02 02 01 227 05.1 06.3 00.20 10.00 06.90 107 0999.7  05.2 999.0 999.0 10.7
95 02 02 02 223 05.5 06.6 00.30 09.10 04.80 098 0999.5  05.1 999.0 999.0 09.8
95 02 02 03 222 05.0 06.3 00.30 02.60 03.70 089 0999.4  04.8 999.0 999.0 08.9
95 02 02 04 228 06.0 06.9 00.40 02.70 03.40 276 0999.2  04.4 999.0 999.0 27.6
95 02 02 05 234 06.4 07.5 00.40 02.60 03.30 271 0998.7  04.3 999.0 999.0 27.1
95 02 02 06 224 06.6 08.0 00.40 02.60 03.20 264 0998.5  04.4 999.0 999.0 26.4
95 02 02 07 226 06.4 07.4 00.50 02.70 03.30 090 0998.6  04.3 999.0 999.0 09.0
95 02 02 08 224 06.6 08.4 00.40 02.70 03.40 084 0998.5  04.0 999.0 999.0 08.4
95 02 02 09 232 06.6 07.8 00.40 02.60 03.40 097 0998.6  04.0 999.0 999.0 09.7
95 02 02 10 245 07.1 09.3 00.50 02.70 03.20 265 0999.2  03.9 999.0 999.0 26.5
95 02 02 11 257 08.3 10.4 00.60 03.00 03.20 288 0999.3  03.9 999.0 999.0 28.8
95 02 02 12 266 08.3 09.9 00.60 03.00 03.30 286 0999.8  03.6 999.0 999.0 28.6
95 02 02 13 279 08.2 09.7 00.50 03.20 03.30 290 1000.2  03.3 999.0 999.0 29.0
95 02 02 14 303 06.9 08.6 00.60 03.20 03.30 294 1001.2  03.1 999.0 999.0 29.4
95 02 02 15 312 07.2 08.6 00.50 03.20 03.20 305 1001.7  02.5 999.0 999.0 30.5
95 02 02 16 311 07.6 09.1 00.60 03.20 03.30 325 1002.2  02.4 999.0 999.0 32.5
95 02 02 17 312 07.8 09.3 00.70 03.20 03.40 346 1002.2  01.7 999.0 999.0 34.6
95 02 02 18 316 09.2 11.3 00.70 03.60 03.50 349 1001.8  01.2 999.0 999.0 34.9
95 02 02 19 317 09.2 11.3 01.00 03.80 03.60 350 1002.3  00.7 999.0 999.0 35.0
95 02 02 20 315 08.9 10.4 00.90 04.00 03.70 357 1003.2  00.2 999.0 999.0 35.7
95 02 02 21 308 08.4 10.6 00.90 03.40 03.50 337 1004.6 -00.6 999.0 999.0 33.7
95 02 02 23 301 08.7 10.8 00.90 03.30 03.80 337 1007.2 -01.1 999.0 999.0 33.7
95 02 03 00 310 09.1 11.4 01.20 05.90 04.30 044 1008.5 -01.8 999.0 999.0 04.4
95 02 03 01 309 10.2 12.6 01.20 05.90 04.20 045 1009.5 -02.7 999.0 999.0 04.5
95 02 03 02 317 10.7 13.3 01.40 05.90 04.40 045 1010.2 -03.9 999.0 999.0 04.5
95 02 03 03 327 09.9 12.8 01.40 05.90 04.30 039 1011.0 -04.4 999.0 999.0 03.9
95 02 03 04 315 09.8 11.6 01.40 05.90 04.30 041 1011.7 -05.1 999.0 999.0 04.1
95 02 03 05 317 09.5 11.9 01.40 05.60 04.40 041 1012.3 -05.8 999.0 999.0 04.1
95 02 03 06 318 09.2 11.5 01.50 06.70 04.60 041 1012.7 -06.1 999.0 999.0 04.1
95 02 03 07 316 09.5 11.9 01.50 06.20 04.40 034 1013.2 -06.5 999.0 999.0 03.4
95 02 03 08 317 09.3 11.6 01.60 06.20 04.60 037 1013.7 -06.9 999.0 999.0 03.7
95 02 03 09 323 08.5 11.1 01.50 06.20 04.60 036 1014.5 -07.2 999.0 999.0 03.6
95 02 03 10 317 08.7 11.2 01.60 06.20 04.80 046 1015.4 -07.2 999.0 999.0 04.6
95 02 03 11 321 08.3 10.6 01.60 06.70 04.80 049 1015.9 -07.2 999.0 999.0 04.9
95 02 03 12 321 08.6 11.3 01.50 06.70 04.60 052 1017.0 -07.4 999.0 999.0 05.2
95 02 03 13 324 07.8 10.0 01.60 07.10 04.80 059 1017.9 -07.5 999.0 999.0 05.9
95 02 03 14 328 07.0 09.3 01.60 06.70 05.00 055 1018.8 -07.1 999.0 999.0 05.5
95 02 03 15 331 06.7 09.1 01.70 07.10 05.20 054 1019.3 -06.7 999.0 999.0 05.4
95 02 03 16 336 06.2 08.1 01.70 07.10 05.10 054 1019.6 -05.9 999.0 999.0 05.4
95 02 03 17 356 05.7 07.8 01.50 06.70 05.10 056 1018.8 -05.7 999.0 999.0 05.6
95 02 03 18 337 05.1 07.0 01.40 07.10 05.30 059 1018.5 -05.5 999.0 999.0 05.9
95 02 03 19 342 02.9 05.3 01.40 07.10 05.50 058 1017.9 -05.1 999.0 999.0 05.8
95 02 03 20 337 02.8 04.6 01.50 07.10 05.70 057 1018.0 -04.4 999.0 999.0 05.7
95 02 03 21 053 00.9 01.6 01.50 06.70 05.90 054 1018.7 -04.0 999.0 999.0 05.4
95 02 03 22 136 01.5 02.5 01.50 07.70 06.00 048 1018.9 -03.9 999.0 999.0 04.8
95 02 03 23 132 01.9 02.9 01.40 06.70 06.00 050 1019.0 -04.0 999.0 999.0 05.0
95 02 04 00 144 01.9 03.1 01.20 07.10 05.80 046 1019.0 -03.6 999.0 999.0 04.6
95 02 04 01 141 02.3 03.9 01.20 07.10 05.90 049 1019.5 -03.1 999.0 999.0 04.9
95 02 04 02 125 03.3 05.0 01.20 05.90 05.60 052 1018.9 -02.7 999.0 999.0 05.2
95 02 04 03 106 03.9 05.8 01.10 06.70 05.60 052 1018.0 -02.6 999.0 999.0 05.2
95 02 04 04 141 04.1 06.5 01.00 07.10 05.50 048 1018.2 -02.3 999.0 999.0 04.8
95 02 04 05 105 03.8 05.6 01.00 07.10 05.40 052 1017.6 -02.3 999.0 999.0 05.2
95 02 04 06 111 04.0 06.0 00.90 06.20 05.20 058 1017.2 -02.2 999.0 999.0 05.8
95 02 04 07 129 05.4 07.3 00.80 07.10 05.20 053 1016.5 -01.9 999.0 999.0 05.3
95 02 04 08 125 06.0 08.6 00.80 07.10 04.80 057 1016.0 -01.6 999.0 999.0 05.7
95 02 04 09 127 06.6 08.4 00.90 07.10 04.40 058 1015.0 -01.1 999.0 999.0 05.8
95 02 04 10 113 08.7 10.9 00.80 07.10 04.00 064 1013.1 -00.7 999.0 999.0 06.4
95 02 04 11 104 08.5 10.8 01.00 06.70 04.10 065 1012.4 -00.3 999.0 999.0 06.5
95 02 04 12 101 10.4 12.1 01.10 04.00 04.20 129 1010.2  00.4 999.0 999.0 12.9
95 02 04 13 104 11.2 13.9 01.30 04.30 04.20 129 1008.7  01.2 999.0 999.0 12.9
95 02 04 14 094 12.5 14.9 01.60 04.50 04.40 118 1006.5  01.3 999.0 999.0 11.8
95 02 04 15 090 13.4 16.4 02.00 05.60 04.80 107 1005.3  00.6 999.0 999.0 10.7
95 02 04 16 087 13.5 99.0 99.00 99.00 99.00 999 9999.0  00.3 999.0 999.0 99.0
95 02 04 17 999 99.0 99.0 02.80 06.20 05.50 107 0998.9  00.8 999.0 999.0 10.7
95 02 04 18 068 15.4 20.0 99.00 99.00 99.00 999 0994.8  01.0 999.0 999.0 99.0
95 02 04 19 065 14.4 19.0 03.90 07.70 06.40 096 0991.5  01.1 999.0 999.0 09.6
95 02 04 20 061 18.0 22.2 04.40 08.30 06.80 093 0986.8  01.2 999.0 999.0 09.3
95 02 04 21 060 18.7 22.7 04.90 09.10 07.20 096 0981.4  02.3 999.0 999.0 09.6
95 02 04 22 071 17.1 22.1 05.20 09.10 07.50 083 0978.2  03.8 999.0 999.0 08.3
95 02 04 23 079 16.4 20.3 05.50 10.00 07.50 087 0974.8  05.7 999.0 999.0 08.7
95 02 05 00 126 09.5 12.3 04.80 10.00 07.50 080 0973.8  06.7 999.0 999.0 08.0
95 02 05 01 127 06.5 08.2 05.00 10.00 07.70 073 0972.8  06.3 999.0 999.0 07.3
95 02 05 02 146 05.1 06.4 99.00 99.00 99.00 999 0971.2  05.6 999.0 999.0 99.0
95 02 05 03 178 06.0 08.9 04.60 10.00 08.10 071 0970.1  05.5 999.0 999.0 07.1
95 02 05 04 231 05.4 08.3 04.00 10.00 07.70 075 0969.4  02.9 999.0 999.0 07.5
95 02 05 05 282 11.4 13.7 03.90 10.00 07.30 082 0969.4 -00.5 999.0 999.0 08.2
95 02 05 06 283 08.1 10.1 03.60 11.10 06.80 074 0970.0 -02.7 999.0 999.0 07.4
95 02 05 07 272 08.7 11.5 03.80 11.10 07.20 085 0971.4 -03.0 999.0 999.0 08.5
95 02 05 08 265 12.7 16.8 03.20 11.10 06.60 084 0972.1 -02.7 999.0 999.0 08.4
95 02 05 09 267 15.3 19.4 03.20 11.10 06.50 083 0973.1 -02.7 999.0 999.0 08.3
95 02 05 10 262 16.0 19.7 03.10 11.10 06.50 081 0974.0 -02.7 999.0 999.0 08.1
95 02 05 11 265 18.1 22.2 02.80 11.10 06.00 088 0975.4 -03.4 999.0 999.0 08.8
95 02 05 12 262 16.8 21.0 02.80 11.10 05.70 097 0977.7 -03.9 999.0 999.0 09.7
95 02 05 13 266 16.3 21.2 02.40 11.10 05.50 081 0980.1 -04.2 999.0 999.0 08.1
95 02 05 14 256 15.2 19.4 02.20 11.10 05.30 083 0981.5 -03.8 999.0 999.0 08.3
95 02 05 15 253 14.8 20.8 01.90 04.50 04.90 291 0982.2 -03.8 999.0 999.0 29.1
95 02 05 16 261 15.2 18.6 01.90 05.00 05.00 288 0983.5 -04.6 999.0 999.0 28.8
95 02 05 17 253 15.9 20.6 02.10 12.50 05.10 099 0984.1 -05.4 999.0 999.0 09.9
95 02 05 18 260 14.5 17.8 02.00 05.30 05.00 276 0984.8 -05.9 999.0 999.0 27.6
95 02 05 19 266 13.7 17.2 01.90 05.30 05.10 285 0985.3 -06.0 999.0 999.0 28.5
95 02 05 20 251 14.4 18.0 01.80 12.50 05.10 091 0986.4 -06.5 999.0 999.0 09.1
95 02 05 21 264 13.4 17.0 02.00 05.00 05.00 284 0987.8 -06.9 999.0 999.0 28.4
95 02 05 22 266 13.8 17.9 01.80 05.00 04.80 291 0989.1 -07.6 999.0 999.0 29.1
95 02 05 23 256 14.3 18.4 01.90 04.80 04.80 294 0991.0 -08.5 999.0 999.0 29.4
95 02 06 00 259 14.2 18.2 01.70 04.80 04.60 294 0992.5 -09.7 999.0 999.0 29.4
95 02 06 01 260 15.4 19.0 02.00 05.30 04.80 290 0993.5 -10.9 999.0 999.0 29.0
95 02 06 02 254 13.5 16.3 01.60 04.80 04.50 290 0994.5 -11.4 999.0 999.0 29.0
95 02 06 03 261 13.4 17.2 01.60 04.80 04.40 290 0994.8 -11.5 999.0 999.0 29.0
95 02 06 04 255 14.4 19.4 01.60 04.50 04.40 290 0995.2 -11.9 999.0 999.0 29.0
95 02 06 05 262 14.3 19.9 01.60 04.50 04.50 288 0995.8 -12.5 999.0 999.0 28.8
95 02 06 06 255 13.7 18.7 01.50 04.80 04.50 284 0996.1 -12.4 999.0 999.0 28.4
95 02 06 07 268 12.7 16.3 01.50 04.80 04.40 285 0996.7 -12.9 999.0 999.0 28.5
95 02 06 08 259 12.8 16.6 01.50 04.80 04.40 282 0997.0 -13.2 999.0 999.0 28.2
95 02 06 09 260 12.1 15.0 01.40 04.50 04.30 285 0997.2 -13.4 999.0 999.0 28.5
95 02 06 10 252 12.4 16.8 01.30 04.80 04.30 281 0997.8 -13.6 999.0 999.0 28.1
95 02 06 11 263 12.5 17.9 01.40 04.50 04.20 288 0998.4 -14.0 999.0 999.0 28.8
95 02 06 12 256 12.8 16.1 01.50 04.30 04.20 278 0999.3 -14.0 999.0 999.0 27.8
95 02 06 13 259 13.0 16.8 01.40 04.50 04.20 283 0999.8 -14.1 999.0 999.0 28.3
95 02 06 14 271 14.0 18.0 01.40 04.50 04.20 278 1000.1 -13.6 999.0 999.0 27.8
95 02 06 15 264 13.1 16.3 01.50 04.80 04.20 282 1000.3 -13.2 999.0 999.0 28.2
95 02 06 16 257 11.8 15.8 01.40 04.80 04.20 290 1000.3 -12.7 999.0 999.0 29.0
95 02 06 17 254 11.0 16.5 01.30 04.30 04.10 284 0999.9 -12.0 999.0 999.0 28.4
95 02 06 18 259 12.6 15.7 01.40 04.80 04.30 284 0999.3 -11.4 999.0 999.0 28.4
95 02 06 19 253 11.3 15.4 01.50 05.00 04.40 291 0999.3 -11.2 999.0 999.0 29.1
95 02 06 20 260 14.6 17.9 01.50 04.80 04.30 288 0999.4 -10.8 999.0 999.0 28.8
95 02 06 21 269 12.9 19.4 01.60 05.00 04.30 289 1000.3 -11.3 999.0 999.0 28.9
95 02 06 22 266 12.4 16.6 01.40 04.80 04.20 293 1000.7 -11.2 999.0 999.0 29.3
95 02 06 23 265 13.3 17.4 01.40 04.80 04.10 297 1001.6 -11.0 999.0 999.0 29.7
95 02 07 00 272 13.8 19.0 01.50 04.80 04.10 297 1002.9 -11.6 999.0 999.0 29.7
95 02 07 01 259 13.6 17.6 01.60 04.80 04.30 293 1003.8 -12.4 999.0 999.0 29.3
95 02 07 02 263 16.0 21.7 01.70 05.00 04.40 296 1004.3 -12.4 999.0 999.0 29.6
95 02 07 03 260 14.4 18.5 01.50 05.30 04.30 292 1005.1 -13.3 999.0 999.0 29.2
95 02 07 04 264 12.0 16.0 01.50 04.80 04.20 283 1005.7 -13.7 999.0 999.0 28.3
95 02 07 05 270 11.6 16.6 01.20 04.50 04.00 284 1006.3 -13.9 999.0 999.0 28.4
95 02 07 06 267 10.1 14.1 01.10 04.50 03.90 287 1006.5 -13.9 999.0 999.0 28.7
95 02 07 07 261 11.2 14.6 01.20 04.30 04.00 279 1006.9 -13.9 999.0 999.0 27.9
95 02 07 08 262 09.8 12.8 01.00 04.30 03.80 287 1007.4 -14.4 999.0 999.0 28.7
95 02 07 09 269 09.9 14.1 00.90 04.00 03.80 281 1007.6 -14.3 999.0 999.0 28.1
95 02 07 10 270 09.2 11.8 00.90 03.80 03.50 279 1008.5 -14.7 999.0 999.0 27.9
95 02 07 11 274 08.2 11.6 00.90 03.70 03.50 284 1009.2 -15.2 999.0 999.0 28.4
95 02 07 12 270 10.4 14.5 00.80 03.60 03.40 282 1010.2 -15.0 999.0 999.0 28.2
95 02 07 13 275 08.3 11.4 00.90 04.00 03.60 285 1011.0 -15.0 999.0 999.0 28.5
95 02 07 14 270 09.5 12.4 00.90 03.80 03.60 288 1011.7 -14.4 999.0 999.0 28.8
95 02 07 15 227 08.0 11.3 00.80 03.80 03.60 283 1012.3 -14.4 999.0 999.0 28.3
95 02 07 16 244 08.9 11.8 00.70 03.40 03.40 283 1011.8 -13.1 999.0 999.0 28.3
95 02 07 17 254 08.9 12.4 00.70 03.70 03.50 270 1010.9 -11.8 999.0 999.0 27.0
95 02 07 18 249 08.7 11.7 00.80 03.40 03.50 275 1010.0 -10.0 999.0 999.0 27.5
95 02 07 19 235 09.1 13.4 00.70 03.70 03.50 277 1009.6 -08.7 999.0 999.0 27.7
95 02 07 20 228 09.0 12.2 00.80 03.80 03.60 274 1009.6 -07.6 999.0 999.0 27.4
95 02 07 21 230 09.6 12.4 00.70 03.60 03.50 269 1009.3 -06.6 999.0 999.0 26.9
95 02 07 22 216 09.3 11.4 00.70 03.70 03.60 253 1010.1 -05.8 999.0 999.0 25.3
95 02 07 23 231 09.0 12.4 00.70 03.60 03.40 262 1010.2 -05.4 999.0 999.0 26.2
95 02 08 00 204 07.2 09.9 00.70 03.30 03.40 264 1011.0 -05.3 999.0 999.0 26.4
95 02 08 01 209 05.6 07.6 00.50 12.50 03.40 082 1011.1 -05.2 999.0 999.0 08.2
95 02 08 02 199 05.0 06.6 00.30 12.50 04.00 080 1011.2 -05.1 999.0 999.0 08.0
95 02 08 03 191 05.3 07.9 00.30 11.10 04.50 086 1011.1 -04.8 999.0 999.0 08.6
95 02 08 04 184 05.6 07.9 00.30 11.10 04.20 074 1010.8 -04.6 999.0 999.0 07.4
95 02 08 05 187 06.0 07.8 00.40 12.50 03.90 065 1010.5 -04.1 999.0 999.0 06.5
95 02 08 06 217 05.8 07.8 00.40 14.30 03.60 086 1010.1 -04.6 999.0 999.0 08.6
95 02 08 07 233 06.8 09.6 00.30 02.50 03.80 079 1009.9 -04.7 999.0 999.0 07.9
95 02 08 08 245 04.7 06.1 00.40 14.30 03.50 085 1009.4 -05.1 999.0 999.0 08.5
95 02 08 09 228 05.3 06.8 00.40 14.30 04.00 069 1008.6 -05.3 999.0 999.0 06.9
95 02 08 10 254 05.4 07.3 00.40 14.30 03.70 081 1008.4 -05.8 999.0 999.0 08.1
95 02 08 11 251 04.9 06.3 00.50 14.30 03.50 069 1008.6 -05.8 999.0 999.0 06.9
95 02 08 12 245 04.3 05.8 00.40 14.30 03.80 078 1008.8 -05.8 999.0 999.0 07.8
95 02 08 13 248 05.0 07.1 00.40 14.30 04.40 076 1009.1 -05.8 999.0 999.0 07.6
95 02 08 14 259 06.6 08.8 00.40 14.30 04.30 074 1008.7 -05.8 999.0 999.0 07.4
95 02 08 15 273 06.9 08.7 00.60 02.70 03.30 292 1008.7 -05.7 999.0 999.0 29.2
95 02 08 16 275 07.7 09.7 00.50 03.10 03.40 290 1008.6 -05.4 999.0 999.0 29.0
95 02 08 17 257 07.4 09.3 00.60 03.30 03.50 297 1007.7 -04.9 999.0 999.0 29.7
95 02 08 18 254 08.2 11.3 00.70 03.30 03.60 293 1006.7 -04.3 999.0 999.0 29.3
95 02 08 19 263 08.7 10.9 00.60 03.30 03.60 287 1005.3 -04.1 999.0 999.0 28.7
95 02 08 20 266 09.5 12.7 00.70 03.60 03.50 279 1004.3 -03.8 999.0 999.0 27.9
95 02 08 21 270 08.8 11.2 00.70 03.60 03.50 295 1003.3 -03.3 999.0 999.0 29.5
95 02 08 22 285 10.8 13.4 00.80 03.70 03.60 293 1003.2 -03.4 999.0 999.0 29.3
95 02 08 23 280 09.6 12.4 01.00 03.80 03.70 306 1004.0 -04.1 999.0 999.0 30.6
95 02 09 00 262 08.0 10.8 00.90 04.00 03.70 300 1005.6 -04.6 999.0 999.0 30.0
95 02 09 01 263 08.6 11.0 00.80 03.60 03.50 299 1005.4 -04.9 999.0 999.0 29.9
95 02 09 02 261 09.8 12.3 00.70 03.60 03.50 288 1004.9 -05.5 999.0 999.0 28.8
95 02 09 03 256 11.2 14.9 00.80 03.60 03.50 282 1004.9 -05.8 999.0 999.0 28.2
95 02 09 04 257 11.9 15.1 00.90 03.80 03.70 285 1004.9 -06.2 999.0 999.0 28.5
95 02 09 05 260 11.6 14.0 01.00 03.80 03.90 279 1005.5 -06.8 999.0 999.0 27.9
95 02 09 06 271 11.0 14.0 01.00 04.30 03.80 289 1005.4 -07.0 999.0 999.0 28.9
95 02 09 07 271 10.4 13.4 00.90 04.20 03.70 285 1005.7 -07.2 999.0 999.0 28.5
95 02 09 08 280 10.4 14.1 00.90 04.00 03.60 286 1006.2 -07.3 999.0 999.0 28.6
95 02 09 09 271 10.5 13.0 00.80 03.80 03.60 294 1006.9 -07.4 999.0 999.0 29.4
95 02 09 10 270 09.2 12.5 00.80 03.70 03.60 286 1007.6 -07.2 999.0 999.0 28.6
95 02 09 11 270 08.9 11.7 00.70 03.30 03.40 284 1007.9 -07.1 999.0 999.0 28.4
95 02 09 12 268 08.8 11.3 00.70 03.20 03.40 287 1008.9 -07.0 999.0 999.0 28.7
95 02 09 13 275 09.0 11.9 00.70 03.30 03.40 282 1009.1 -06.5 999.0 999.0 28.2
95 02 09 14 277 07.8 09.8 00.70 03.30 03.50 290 1009.5 -05.9 999.0 999.0 29.0
95 02 09 15 230 08.4 10.8 00.60 03.10 03.30 280 1010.1 -05.3 999.0 999.0 28.0
95 02 09 16 243 08.3 11.8 00.60 03.20 03.30 280 1009.5 -04.2 999.0 999.0 28.0
95 02 09 17 207 07.5 10.0 00.60 03.00 03.30 275 1008.7 -03.1 999.0 999.0 27.5
95 02 09 18 201 08.6 10.7 00.60 03.10 03.20 269 1007.8 -01.9 999.0 999.0 26.9
95 02 09 19 207 09.4 11.4 00.70 03.30 03.30 254 1006.7 -00.9 999.0 999.0 25.4
95 02 09 20 196 09.2 11.9 00.70 03.40 03.40 246 1005.5 -00.4 999.0 999.0 24.6
95 02 09 21 224 09.3 11.7 00.70 03.30 03.40 245 1004.9 -00.3 999.0 999.0 24.5
95 02 09 22 226 10.4 12.2 00.80 03.70 03.50 255 1004.4 -00.4 999.0 999.0 25.5
95 02 09 23 211 09.4 11.8 00.80 03.60 03.50 247 1004.7 -00.6 999.0 999.0 24.7
95 02 10 00 220 11.1 15.4 00.70 03.60 03.50 255 1004.7 -00.7 999.0 999.0 25.5
95 02 10 01 208 09.8 12.0 00.80 03.60 03.50 256 1004.9 -01.0 999.0 999.0 25.6
95 02 10 02 210 10.2 13.1 00.70 03.60 03.40 254 1005.8 -01.5 999.0 999.0 25.4
95 02 10 03 235 10.2 12.9 00.80 03.70 03.40 250 1005.5 -01.5 999.0 999.0 25.0
95 02 10 04 224 10.0 13.2 00.80 03.60 03.50 255 1006.2 -01.5 999.0 999.0 25.5
95 02 10 05 215 08.3 10.7 00.70 03.40 03.50 251 1007.1 -01.8 999.0 999.0 25.1
95 02 10 06 210 08.6 11.3 00.70 03.30 03.30 244 1007.3 -02.3 999.0 999.0 24.4
95 02 10 07 231 09.0 10.8 00.70 03.20 03.30 252 1007.2 -02.5 999.0 999.0 25.2
95 02 10 08 232 09.9 13.0 00.70 03.30 03.30 252 1007.4 -02.4 999.0 999.0 25.2
95 02 10 09 239 10.0 12.7 00.70 03.60 03.40 261 1007.9 -02.3 999.0 999.0 26.1
95 02 10 10 239 09.4 10.9 00.80 03.80 03.50 267 1008.5 -01.8 999.0 999.0 26.7
95 02 10 11 236 09.4 11.4 00.80 03.70 03.50 272 1009.0 -01.9 999.0 999.0 27.2
95 02 10 12 238 10.1 12.0 00.80 03.80 03.50 272 1009.5 -02.1 999.0 999.0 27.2
95 02 10 13 256 09.7 11.4 00.80 03.70 03.60 266 1010.1 -01.4 999.0 999.0 26.6
95 02 10 14 255 08.5 10.2 00.80 03.70 03.50 270 1010.4 -01.5 999.0 999.0 27.0
95 02 10 15 256 08.4 10.2 00.60 03.20 03.30 272 1010.9 -01.1 999.0 999.0 27.2
95 02 10 16 252 08.0 09.5 00.70 03.40 03.50 279 1011.2 -00.7 999.0 999.0 27.9
95 02 10 17 247 05.9 07.4 00.50 03.10 03.40 279 1010.9 -00.3 999.0 999.0 27.9
95 02 10 18 215 04.4 05.8 00.40 12.50 03.40 086 1010.1  00.4 999.0 999.0 08.6
95 02 10 19 235 04.0 05.4 00.30 12.50 03.90 072 1009.4  01.2 999.0 999.0 07.2
95 02 10 20 232 03.3 04.1 00.20 12.50 05.10 082 1008.6  01.9 999.0 999.0 08.2
95 02 10 21 129 03.3 04.6 00.20 12.50 06.50 056 1008.6  01.7 999.0 999.0 05.6
95 02 10 22 118 03.3 04.3 00.20 12.50 06.90 094 1008.0  01.6 999.0 999.0 09.4
95 02 10 23 167 05.9 07.2 00.20 11.10 05.70 045 1007.7  02.1 999.0 999.0 04.5
95 02 11 00 165 08.0 09.6 00.30 02.60 03.30 018 1007.0  01.6 999.0 999.0 01.8
95 02 11 01 177 08.3 09.8 00.50 02.90 03.30 155 1006.4  00.9 999.0 999.0 15.5
95 02 11 02 180 06.4 07.5 00.50 03.40 03.40 147 1006.3  01.2 999.0 999.0 14.7
95 02 11 04 142 05.4 06.4 00.40 03.10 03.70 150 1005.0  00.9 999.0 999.0 15.0
95 02 11 06 144 07.6 08.9 00.60 03.40 03.30 139 1003.3  01.6 999.0 999.0 13.9
95 02 11 07 172 06.2 07.1 00.60 03.30 03.50 143 1003.2  02.0 999.0 999.0 14.3
95 02 11 08 206 06.9 08.7 00.50 04.20 03.60 138 1002.8  03.1 999.0 999.0 13.8
95 02 11 09 211 07.0 08.3 00.60 02.70 03.30 141 1002.6  02.8 999.0 999.0 14.1
95 02 11 10 213 07.1 08.9 00.60 02.90 03.30 221 1002.8  02.4 999.0 999.0 22.1
95 02 11 11 209 06.8 08.0 00.60 02.90 03.30 226 1002.9  02.4 999.0 999.0 22.6
95 02 11 12 208 08.3 09.9 00.60 02.80 03.30 220 1003.3  02.4 999.0 999.0 22.0
95 02 11 13 209 08.4 10.7 00.60 03.10 03.20 219 1003.9  02.6 999.0 999.0 21.9
95 02 11 14 223 08.0 09.4 00.60 03.10 03.20 216 1003.9  03.1 999.0 999.0 21.6
95 02 11 15 224 06.4 07.8 00.60 02.90 03.20 225 1003.9  03.5 999.0 999.0 22.5
95 02 11 16 236 04.3 05.2 00.40 02.80 03.20 240 1003.4  04.0 999.0 999.0 24.0
